Период уплаты премии;Возраст Застрахованного;Пол;Смерть ЛП;Инвалидность 1,2. гр. ЛП;Смерть НС;Смерть ДТП;Травма;"КЗ РФ
Взнос";"КЗ Зарубеж
Взнос";i
19;54;m;1,13672%;0,38328%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
19;55;m;1,19313%;0,39865%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
19;56;m;1,25162%;0,41425%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;18;m;0,13344%;0,01882%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;19;m;0,14441%;0,01974%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;20;m;0,15563%;0,02090%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;21;m;0,16709%;0,02233%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;22;m;0,17879%;0,02404%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;23;m;0,19071%;0,02609%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;24;m;0,20285%;0,02851%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;25;m;0,21520%;0,03138%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;26;m;0,22777%;0,03473%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;27;m;0,24064%;0,03863%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;28;m;0,25388%;0,04311%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;29;m;0,26761%;0,04824%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;30;m;0,28196%;0,05409%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;31;m;0,29706%;0,06097%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;32;m;0,31312%;0,06858%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;33;m;0,33033%;0,07697%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;34;m;0,34890%;0,08615%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;35;m;0,36904%;0,09615%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;36;m;0,39092%;0,10704%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;37;m;0,41466%;0,11879%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;38;m;0,44035%;0,13149%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;39;m;0,46806%;0,14515%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;40;m;0,49785%;0,15983%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;41;m;0,52979%;0,17553%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;42;m;0,56398%;0,19251%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;43;m;0,60052%;0,21074%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;44;m;0,63950%;0,23027%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;45;m;0,68104%;0,25115%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;46;m;0,72524%;0,26468%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;47;m;0,77219%;0,27862%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;48;m;0,82199%;0,29302%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;49;m;0,87472%;0,30791%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;50;m;0,93050%;0,32328%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;51;m;0,98947%;0,33803%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;52;m;1,04048%;0,35298%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;53;m;1,09358%;0,36807%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;54;m;1,14882%;0,38328%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;55;m;1,20623%;0,39865%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
21;18;m;0,14066%;0,01985%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;19;m;0,15174%;0,02100%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;20;m;0,16310%;0,02243%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;21;m;0,17473%;0,02413%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;22;m;0,18663%;0,02614%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;23;m;0,19881%;0,02852%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;24;m;0,21128%;0,03133%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;25;m;0,22403%;0,03460%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;26;m;0,23710%;0,03838%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;27;m;0,25054%;0,04272%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;28;m;0,26445%;0,04765%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;29;m;0,27897%;0,05326%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;30;m;0,29421%;0,05984%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;31;m;0,31030%;0,06726%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;32;m;0,32741%;0,07546%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;33;m;0,34576%;0,08444%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;34;m;0,36554%;0,09423%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;35;m;0,38696%;0,10486%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;36;m;0,41015%;0,11639%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;37;m;0,43521%;0,12882%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;38;m;0,46226%;0,14223%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;39;m;0,49139%;0,15665%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;40;m;0,52267%;0,17216%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;41;m;0,55614%;0,18875%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;42;m;0,59189%;0,20666%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;43;m;0,63007%;0,22589%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;44;m;0,67080%;0,24650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;45;m;0,71418%;0,25929%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;46;m;0,76026%;0,27247%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;47;m;0,80914%;0,28606%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;48;m;0,86094%;0,30007%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;49;m;0,91583%;0,31457%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;50;m;0,97395%;0,32952%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;51;m;1,02370%;0,34390%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;52;m;1,07552%;0,35847%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;53;m;1,12953%;0,37319%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;54;m;1,18583%;0,38805%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;18;m;0,14394%;0,02065%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;19;m;0,15511%;0,02197%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;20;m;0,16659%;0,02353%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;21;m;0,17836%;0,02539%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;22;m;0,19045%;0,02759%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;23;m;0,20285%;0,03018%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;24;m;0,21558%;0,03319%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;25;m;0,22864%;0,03668%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;26;m;0,24203%;0,04068%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;27;m;0,25585%;0,04523%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;28;m;0,27020%;0,05040%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;29;m;0,28520%;0,05646%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;30;m;0,30094%;0,06330%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;31;m;0,31755%;0,07101%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;32;m;0,33521%;0,07948%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;33;m;0,35413%;0,08875%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;34;m;0,37452%;0,09882%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;35;m;0,39654%;0,10974%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;36;m;0,42032%;0,12157%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;37;m;0,44599%;0,13433%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;38;m;0,47368%;0,14809%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;39;m;0,50349%;0,16292%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;40;m;0,53546%;0,17886%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;41;m;0,56962%;0,19592%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;42;m;0,60612%;0,21433%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;43;m;0,64511%;0,23409%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;44;m;0,68669%;0,24650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;45;m;0,73093%;0,25929%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;46;m;0,77786%;0,27247%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;47;m;0,82762%;0,28606%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;48;m;0,88040%;0,30007%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;49;m;0,93637%;0,31457%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;50;m;0,98490%;0,32952%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;51;m;1,03545%;0,34390%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;52;m;1,08815%;0,35847%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;53;m;1,14314%;0,37319%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;18;m;0,14721%;0,02155%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;19;m;0,15849%;0,02300%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;20;m;0,17011%;0,02471%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;21;m;0,18205%;0,02674%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;22;m;0,19434%;0,02913%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;23;m;0,20699%;0,03192%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;24;m;0,21999%;0,03514%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;25;m;0,23336%;0,03883%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;26;m;0,24711%;0,04304%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;27;m;0,26133%;0,04781%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;28;m;0,27612%;0,05341%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;29;m;0,29158%;0,05973%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;30;m;0,30781%;0,06684%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;31;m;0,32493%;0,07482%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;32;m;0,34313%;0,08356%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;33;m;0,36263%;0,09309%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;34;m;0,38359%;0,10344%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;35;m;0,40618%;0,11465%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;36;m;0,43054%;0,12680%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;37;m;0,45683%;0,13990%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;38;m;0,48517%;0,15405%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;39;m;0,51563%;0,16929%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;40;m;0,54826%;0,18566%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;41;m;0,58314%;0,20319%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;42;m;0,62040%;0,22211%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;43;m;0,66020%;0,23409%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;44;m;0,70260%;0,24650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;45;m;0,74764%;0,25929%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;46;m;0,79541%;0,27247%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;47;m;0,84609%;0,28606%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;48;m;0,89989%;0,30007%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;49;m;0,94708%;0,31457%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;50;m;0,99637%;0,32952%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;51;m;1,04774%;0,34390%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;52;m;1,10134%;0,35847%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;18;m;0,15048%;0,02251%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;19;m;0,16189%;0,02410%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;20;m;0,17367%;0,02598%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;21;m;0,18581%;0,02819%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;22;m;0,19833%;0,03077%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;23;m;0,21123%;0,03374%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;24;m;0,22452%;0,03716%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;25;m;0,23821%;0,04105%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;26;m;0,25232%;0,04547%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;27;m;0,26696%;0,05064%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;28;m;0,28218%;0,05649%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;29;m;0,29810%;0,06307%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;30;m;0,31480%;0,07044%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;31;m;0,33243%;0,07867%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;32;m;0,35118%;0,08767%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;33;m;0,37122%;0,09747%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;34;m;0,39272%;0,10810%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;35;m;0,41586%;0,11961%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;36;m;0,44081%;0,13208%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;37;m;0,46772%;0,14555%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;38;m;0,49669%;0,16008%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;39;m;0,52779%;0,17574%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;40;m;0,56110%;0,19257%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;41;m;0,59670%;0,21058%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;42;m;0,63474%;0,22211%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;43;m;0,67530%;0,23409%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;44;m;0,71846%;0,24650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;45;m;0,76430%;0,25929%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;46;m;0,81294%;0,27247%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;47;m;0,86458%;0,28606%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;48;m;0,91033%;0,30007%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;49;m;0,95823%;0,31457%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;50;m;1,00828%;0,32952%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;51;m;1,06050%;0,34390%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;18;m;0,15378%;0,02354%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;19;m;0,16534%;0,02528%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;20;m;0,17729%;0,02733%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;21;m;0,18965%;0,02972%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;22;m;0,20240%;0,03247%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;23;m;0,21557%;0,03564%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;24;m;0,22916%;0,03924%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;25;m;0,24319%;0,04333%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;26;m;0,25769%;0,04813%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;27;m;0,27272%;0,05354%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;28;m;0,28837%;0,05964%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;29;m;0,30472%;0,06646%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;30;m;0,32191%;0,07409%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;31;m;0,34005%;0,08256%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;32;m;0,35931%;0,09182%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;33;m;0,37986%;0,10189%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;34;m;0,40189%;0,11280%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;35;m;0,42559%;0,12462%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;36;m;0,45114%;0,13744%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;37;m;0,47864%;0,15128%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;38;m;0,50822%;0,16621%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;39;m;0,53996%;0,18229%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;40;m;0,57396%;0,19957%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;41;m;0,61030%;0,21058%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;42;m;0,64907%;0,22211%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;43;m;0,69036%;0,23409%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;44;m;0,73427%;0,24650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;45;m;0,78093%;0,25929%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;46;m;0,83048%;0,27247%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;47;m;0,87473%;0,28606%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;48;m;0,92115%;0,30007%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;49;m;0,96976%;0,31457%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;50;m;1,02059%;0,32952%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;18;m;0,15710%;0,02464%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;19;m;0,16883%;0,02654%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;20;m;0,18099%;0,02876%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;21;m;0,19356%;0,03132%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;22;m;0,20656%;0,03425%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;23;m;0,22001%;0,03759%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;24;m;0,23391%;0,04139%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;25;m;0,24830%;0,04584%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;26;m;0,26317%;0,05086%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;27;m;0,27860%;0,05651%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;28;m;0,29466%;0,06284%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;29;m;0,31146%;0,06991%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;30;m;0,32912%;0,07777%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;31;m;0,34775%;0,08649%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;32;m;0,36749%;0,09600%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;33;m;0,38854%;0,10634%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;34;m;0,41111%;0,11755%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;35;m;0,43537%;0,12970%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;36;m;0,46149%;0,14287%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;37;m;0,48958%;0,15708%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;38;m;0,51977%;0,17242%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;39;m;0,55217%;0,18893%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;40;m;0,58687%;0,19957%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;41;m;0,62390%;0,21058%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;42;m;0,66335%;0,22211%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;43;m;0,70536%;0,23409%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;44;m;0,75005%;0,24650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;45;m;0,79757%;0,25929%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;46;m;0,84031%;0,27247%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;47;m;0,88519%;0,28606%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;48;m;0,93228%;0,30007%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;49;m;0,98163%;0,31457%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;18;m;0,16046%;0,02583%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;19;m;0,17238%;0,02788%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;20;m;0,18475%;0,03026%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;21;m;0,19755%;0,03298%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;22;m;0,21081%;0,03609%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;23;m;0,22455%;0,03961%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;24;m;0,23879%;0,04374%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;25;m;0,25353%;0,04841%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;26;m;0,26876%;0,05365%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;27;m;0,28457%;0,05953%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;28;m;0,30105%;0,06609%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;29;m;0,31830%;0,07339%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;30;m;0,33641%;0,08148%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;31;m;0,35549%;0,09045%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;32;m;0,37571%;0,10022%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;33;m;0,39727%;0,11084%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;34;m;0,42037%;0,12236%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;35;m;0,44518%;0,13485%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;36;m;0,47185%;0,14838%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
